ComplaintID,CustomerID,DateOpened,DateClosed,Channel,Product,IssueCategory,Severity,Status,Resolution,SLA_Target_Hours,FRT_Minutes,HandleTime_Minutes,CustomerSegment,Region
CX250908656,C31756,2025-09-12 11:15:00,2025-09-13 12:15:00,X,Payments,Merchant payment failed,Medium,Closed,Resolved,48,27,17,Corporate,Nyanza
CX250906872,C62199,2025-09-12 11:28:00,2025-09-12 15:28:00,App,Mobile Banking,Login failure,Medium,Closed,Resolved,24,4,26,Retail,Central
CX250904375,C25044,2025-09-12 11:50:00,2025-09-16 13:50:00,Facebook,Accounts,Charges dispute,High,Closed,Resolved,36,51,15,Retail,Rift Valley
CX250902427,C15429,2025-09-12 12:05:00,2025-09-12 15:05:00,WhatsApp,Cards,PIN reset,Low,Closed,Resolved,48,18,11,Retail,Central
CX250909875,C53665,2025-09-12 12:06:00,2025-09-14 17:06:00,WhatsApp,Payments,Duplicate debit,Low,Closed,Resolved,72,9,11,Corporate,Nairobi
CX250911661,C99968,2025-09-12 12:12:00,2025-09-13 05:12:00,Email,ATM,ATM downtime,Low,Closed,Resolved,72,123,10,SME,Nyanza
CX250903831,C18626,2025-09-12 12:20:00,2025-09-13 12:20:00,Email,Payments,P2P failed,Medium,Closed,Resolved,48,67,23,Corporate,Nairobi
CX250903103,C11828,2025-09-12 12:29:00,2025-09-12 23:29:00,App,Accounts,Statement request,Low,Closed,Resolved,72,2,22,Retail,Coast
CX250902714,C52538,2025-09-12 12:41:00,,Facebook,ATM,Card retained,Medium,Open,Unresolved,48,21,21,Corporate,Eastern
CX250906188,C73426,2025-09-12 12:48:00,2025-09-15 11:48:00,Live Chat,ATM,Partial dispense,Medium,Closed,Resolved,48,4,20,Corporate,Central
CX250902448,C45718,2025-09-12 13:07:00,2025-09-15 00:07:00,Live Chat,ATM,Card retained,Low,Closed,Partially Resolved,72,3,34,Retail,Rift Valley
CX250909930,C77721,2025-09-12 13:08:00,2025-09-12 21:08:00,X,Mobile Banking,App crash,High,Closed,Resolved,12,24,19,SME,Rift Valley
CX250910016,C56179,2025-09-12 13:21:00,2025-09-13 08:21:00,Email,Agent Banking,Cash-out failed,Medium,Closed,Resolved,48,91,26,Corporate,Central
CX250903320,C36182,2025-09-12 13:42:00,,Live Chat,Agent Banking,Service unavailable,Medium,Open,Unresolved,48,2,14,Corporate,Central
CX250910458,C72473,2025-09-12 14:25:00,,WhatsApp,Payments,Settlement delay,Medium,Open,Partially Resolved,48,14,10,SME,Rift Valley
CX250903209,C99838,2025-09-12 14:31:00,2025-09-12 20:31:00,Facebook,Mobile Banking,Login failure,Low,Closed,Resolved,48,29,17,Retail,Coast
CX250907093,C85721,2025-09-12 14:37:00,2025-09-13 07:37:00,Live Chat,Loans,Top-up query,Medium,Open,Unresolved,72,9,13,Retail,North Eastern
CX250909977,C49482,2025-09-12 14:42:00,2025-09-14 00:42:00,X,ATM,Reversal delay,Medium,Closed,Resolved,48,11,14,Corporate,Western
CX250902424,C70733,2025-09-12 14:46:00,2025-09-15 20:46:00,Branch,Loans,Reschedule request,Low,Closed,Resolved,96,20,20,Corporate,Rift Valley
CX250904614,C18302,2025-09-12 14:46:00,2025-09-16 10:46:00,Live Chat,Loans,Reschedule request,Low,Closed,Resolved,96,9,21,SME,Rift Valley
CX250909454,C28917,2025-09-12 15:19:00,2025-09-13 02:19:00,X,Loans,Top-up query,High,Closed,Resolved,60,22,15,Retail,Western
CX250911990,C48549,2025-09-12 15:28:00,2025-09-14 00:28:00,X,Payments,P2P failed,Low,Closed,Resolved,72,11,19,Retail,Coast
CX250903636,C23511,2025-09-12 15:43:00,2025-09-13 06:43:00,App,Payments,Merchant payment failed,Low,Closed,Resolved,72,3,21,Retail,Eastern
CX250910256,C32415,2025-09-12 16:02:00,2025-09-15 01:02:00,Email,Accounts,KYC update,Low,Closed,Resolved,72,39,17,SME,Western
CX250904857,C16181,2025-09-12 16:13:00,2025-09-13 04:13:00,Live Chat,Loans,Top-up query,Medium,Closed,Resolved,72,4,18,Corporate,Nyanza
CX250907637,C56891,2025-09-12 16:20:00,2025-09-14 03:20:00,Facebook,Cards,Fraud alert,High,Closed,Resolved,12,19,34,Corporate,Western
CX250911662,C11592,2025-09-12 17:04:00,2025-09-14 12:04:00,Branch,ATM,Card retained,High,Closed,Resolved,36,11,15,SME,Nairobi
CX250911953,C64683,2025-09-12 17:51:00,2025-09-13 04:51:00,Call Centre,Agent Banking,Float issues,Medium,Closed,Resolved,48,11,13,Corporate,Western
CX250902533,C50297,2025-09-12 17:53:00,2025-09-13 10:53:00,Email,Mobile Banking,Transfer failed,Low,Closed,Resolved,48,37,28,Corporate,Coast
CX250905581,C72353,2025-09-12 18:09:00,2025-09-15 09:09:00,App,Payments,Reversal delay,Low,Closed,Resolved,72,4,14,SME,Western
CX250904297,C27165,2025-09-12 18:12:00,2025-09-13 08:12:00,Live Chat,Mobile Banking,App crash,Low,Closed,Resolved,48,6,20,SME,Nairobi
CX250906083,C75358,2025-09-12 18:40:00,2025-09-14 21:40:00,Call Centre,Loans,Repayment not reflecting,Medium,Closed,Partially Resolved,72,2,13,Corporate,North Eastern
CX250903769,C93611,2025-09-12 18:45:00,2025-09-14 09:45:00,Facebook,Payments,Settlement delay,Medium,Open,Unresolved,48,11,28,Retail,Nairobi
CX250910140,C93098,2025-09-12 19:11:00,2025-09-13 17:11:00,Call Centre,Payments,Merchant payment failed,Medium,Closed,Resolved,48,7,28,Corporate,Coast
CX250901290,C82769,2025-09-12 19:27:00,2025-09-13 18:27:00,Live Chat,Cards,Fraud alert,Low,Closed,Resolved,48,2,21,SME,North Eastern
CX250902523,C18209,2025-09-12 19:37:00,2025-09-14 07:37:00,Call Centre,Agent Banking,Float issues,Medium,Closed,Resolved,48,9,12,Corporate,Nairobi
CX250900363,C40489,2025-09-12 19:40:00,2025-09-13 18:40:00,Facebook,Loans,Top-up query,Low,Closed,Partially Resolved,96,26,31,Retail,Eastern
CX250902651,C24358,2025-09-12 19:53:00,2025-09-13 17:53:00,WhatsApp,Mobile Banking,App crash,Low,Closed,Resolved,48,5,19,Retail,Central
CX250905273,C87367,2025-09-13 08:10:00,2025-09-13 17:10:00,Facebook,Cards,Card blocked,Low,Closed,Resolved,48,13,9,Retail,Central
CX250906041,C23867,2025-09-13 08:26:00,2025-09-15 03:26:00,Facebook,Loans,Loan balance query,Low,Closed,Resolved,96,20,24,SME,Eastern
CX250905296,C63678,2025-09-13 08:41:00,2025-09-13 18:41:00,Facebook,Cards,Card blocked,Low,Closed,Resolved,48,11,40,SME,Nairobi
CX250907815,C90490,2025-09-13 08:50:00,2025-09-13 15:50:00,Live Chat,Mobile Banking,App crash,High,Closed,Resolved,12,4,19,Corporate,Rift Valley
CX250902987,C62496,2025-09-13 09:06:00,2025-09-14 06:06:00,Call Centre,ATM,Reversal delay,Medium,Escalated,Unresolved,48,5,19,SME,Nyanza
CX250901551,C18845,2025-09-13 09:09:00,2025-09-15 08:09:00,X,Cards,Chargeback dispute,Medium,Closed,Resolved,24,25,40,Retail,Nairobi
CX250900129,C36924,2025-09-13 09:10:00,2025-09-18 18:10:00,Call Centre,Payments,Duplicate debit,Low,Closed,Resolved,72,5,22,Corporate,Eastern
CX250906556,C80526,2025-09-13 09:34:00,2025-09-15 13:34:00,Call Centre,Payments,P2P failed,Medium,Closed,Resolved,48,3,11,Retail,Nyanza
CX250906925,C64851,2025-09-13 09:39:00,2025-09-15 00:39:00,Live Chat,Accounts,KYC update,High,Closed,Resolved,36,1,20,Retail,Nairobi
CX250910700,C33177,2025-09-13 09:45:00,2025-09-13 23:45:00,WhatsApp,Loans,Repayment not reflecting,Medium,Closed,Resolved,72,16,19,Retail,Western
CX250908418,C34818,2025-09-13 09:59:00,,X,Payments,Settlement delay,Medium,Open,Unresolved,48,20,22,SME,Western
CX250905850,C48529,2025-09-13 10:02:00,2025-09-13 23:02:00,X,Agent Banking,Service unavailable,Medium,Closed,Unresolved,48,11,25,Corporate,Nyanza
CX250906815,C16942,2025-09-13 10:12:00,2025-09-13 23:12:00,WhatsApp,Cards,Declined transaction,Low,Closed,Resolved,48,9,13,Retail,Coast
CX250911865,C96054,2025-09-13 10:15:00,2025-09-18 12:15:00,Facebook,Payments,Duplicate debit,Medium,Open,Partially Resolved,48,45,24,SME,Eastern
CX250905327,C70729,2025-09-13 10:52:00,2025-09-15 21:52:00,App,Loans,Reschedule request,Medium,Closed,Resolved,72,1,22,Corporate,Rift Valley
CX250910442,C97251,2025-09-13 10:54:00,2025-09-13 15:54:00,App,Cards,Declined transaction,High,Closed,Resolved,12,6,31,Corporate,Western
CX250910284,C43834,2025-09-13 10:56:00,2025-09-14 16:56:00,Branch,Cards,Fraud alert,Medium,Closed,Resolved,24,24,26,Retail,Western
CX250902783,C78392,2025-09-13 10:57:00,,WhatsApp,Agent Banking,Float issues,Medium,Open,Unresolved,48,24,11,SME,Nyanza
CX250900660,C80593,2025-09-13 11:27:00,,Live Chat,Internet Banking,Beneficiary issues,Medium,Open,Unresolved,24,2,15,Corporate,Coast
CX250903382,C51368,2025-09-13 11:29:00,2025-09-14 06:29:00,Call Centre,Payments,Merchant payment failed,Low,Closed,Resolved,72,11,18,Corporate,Western
CX250907976,C27168,2025-09-13 11:33:00,2025-09-14 02:33:00,Email,Agent Banking,Float issues,High,Closed,Resolved,36,36,28,Corporate,Central
CX250907380,C34767,2025-09-13 11:35:00,2025-09-14 04:35:00,App,ATM,Partial dispense,Medium,Closed,Resolved,48,3,21,Retail,Rift Valley
CX250902376,C82778,2025-09-13 11:40:00,2025-09-14 11:40:00,Live Chat,ATM,Cash not dispensed,Low,Open,Unresolved,72,1,16,SME,Nairobi
CX250911980,C16121,2025-09-13 11:40:00,2025-09-14 05:40:00,WhatsApp,Mobile Banking,Bill payment failed,Low,Closed,Resolved,48,23,14,Retail,Rift Valley
CX250911733,C57875,2025-09-13 11:47:00,2025-09-13 16:47:00,Email,Mobile Banking,Login failure,Medium,Closed,Resolved,24,31,22,Corporate,Central
CX250906517,C65299,2025-09-13 11:48:00,2025-09-16 18:48:00,WhatsApp,ATM,Partial dispense,Medium,Closed,Resolved,48,12,16,SME,Rift Valley
CX250902975,C81279,2025-09-13 11:51:00,2025-09-14 03:51:00,Facebook,Loans,Loan balance query,Low,Closed,Resolved,96,25,12,SME,Eastern
CX250909266,C75748,2025-09-13 12:14:00,2025-09-15 14:14:00,Email,Payments,Settlement delay,Medium,Closed,Resolved,48,25,13,SME,Rift Valley
CX250910755,C59518,2025-09-13 12:39:00,2025-09-14 15:39:00,WhatsApp,Accounts,Account blocked,Low,Closed,Unresolved,72,23,28,Retail,Nyanza
CX250906838,C61257,2025-09-13 12:42:00,2025-09-18 15:42:00,Live Chat,ATM,Partial dispense,Low,Closed,Resolved,72,5,13,Corporate,North Eastern
CX250905621,C64706,2025-09-13 12:47:00,2025-09-13 15:47:00,Email,Internet Banking,Session timeout,Low,Closed,Resolved,48,47,20,Corporate,North Eastern
CX250906856,C39888,2025-09-13 12:50:00,2025-09-15 06:50:00,Live Chat,Accounts,Balance discrepancy,Low,Closed,Partially Resolved,72,3,26,Retail,Nairobi
CX250903335,C25406,2025-09-13 12:55:00,,Live Chat,Loans,Reschedule request,Low,Escalated,Unresolved,96,5,13,SME,Central
CX250908764,C98286,2025-09-13 13:08:00,2025-09-13 17:08:00,X,Cards,PIN reset,Low,Closed,Resolved,48,31,22,SME,Rift Valley
CX250909351,C68961,2025-09-13 13:11:00,2025-09-14 11:11:00,Live Chat,Mobile Banking,Bill payment failed,Low,Closed,Resolved,48,5,18,SME,Coast
CX250908524,C19942,2025-09-13 13:21:00,2025-09-14 06:21:00,X,Loans,Top-up query,Medium,Closed,Unresolved,72,29,27,Corporate,Nairobi
CX250903999,C61006,2025-09-13 13:36:00,2025-09-14 04:36:00,Email,Mobile Banking,Transfer failed,Low,Closed,Resolved,48,57,13,Retail,Eastern
CX250906089,C28236,2025-09-13 13:40:00,2025-09-15 21:40:00,Facebook,Accounts,Balance discrepancy,Medium,Closed,Partially Resolved,48,15,14,Corporate,Coast
CX250904474,C48095,2025-09-13 13:59:00,,Call Centre,ATM,Partial dispense,Low,Open,Unresolved,72,6,26,SME,Central
CX250909569,C30948,2025-09-13 14:05:00,2025-09-15 21:05:00,Email,Payments,Settlement delay,High,Closed,Resolved,36,104,26,Retail,Coast
CX250902743,C16528,2025-09-13 15:41:00,2025-09-13 22:41:00,Email,Cards,Card blocked,Low,Closed,Resolved,48,93,24,SME,North Eastern
CX250907802,C78564,2025-09-13 15:53:00,2025-09-14 12:53:00,WhatsApp,Internet Banking,Beneficiary issues,Low,Closed,Resolved,48,21,17,Retail,Nairobi
CX250902203,C60485,2025-09-13 15:55:00,2025-09-16 06:55:00,App,Payments,Reversal delay,Low,Closed,Resolved,72,2,20,Corporate,Eastern
CX250906115,C44963,2025-09-13 16:08:00,2025-09-17 09:08:00,Branch,Loans,Reschedule request,Medium,Closed,Resolved,72,2,22,SME,Coast
CX250900860,C88533,2025-09-13 16:10:00,2025-09-14 18:10:00,WhatsApp,Loans,Loan balance query,Low,Closed,Resolved,96,9,21,Corporate,Central
CX250900823,C54440,2025-09-13 16:11:00,2025-09-13 20:11:00,X,Internet Banking,Token/OTP issues,Low,Open,Partially Resolved,48,22,16,SME,North Eastern
CX250910856,C25842,2025-09-13 16:24:00,2025-09-14 16:24:00,App,Mobile Banking,Bill payment failed,Medium,Closed,Unresolved,24,13,23,Corporate,Nyanza
CX250910723,C96301,2025-09-13 16:48:00,2025-09-14 23:48:00,Email,Payments,Merchant payment failed,Medium,Closed,Resolved,48,66,23,SME,Coast
CX250909087,C46453,2025-09-13 16:49:00,2025-09-13 22:49:00,App,Internet Banking,Session timeout,Low,Closed,Partially Resolved,48,6,29,Corporate,Nairobi
CX250904426,C26252,2025-09-13 17:06:00,2025-09-14 07:06:00,X,Internet Banking,Session timeout,Low,Closed,Resolved,48,31,18,Corporate,Central
CX250908396,C67804,2025-09-13 17:19:00,2025-09-14 14:19:00,Live Chat,ATM,Partial dispense,Low,Open,Unresolved,72,3,19,Retail,North Eastern
CX250905465,C82288,2025-09-13 17:37:00,2025-09-16 17:37:00,Branch,Accounts,Charges dispute,Low,Closed,Resolved,72,19,44,Retail,Rift Valley
CX250903178,C60869,2025-09-13 17:40:00,2025-09-17 07:40:00,Live Chat,Payments,Duplicate debit,Low,Closed,Resolved,72,4,29,SME,Nairobi
CX250907781,C15478,2025-09-13 18:15:00,2025-09-16 15:15:00,Branch,Accounts,Charges dispute,High,Closed,Resolved,36,9,25,Corporate,Nairobi
CX250903093,C73886,2025-09-13 18:24:00,2025-09-14 17:24:00,Call Centre,Payments,Duplicate debit,High,Closed,Resolved,36,7,27,Corporate,Eastern
CX250903013,C36438,2025-09-13 18:27:00,2025-09-14 20:27:00,Call Centre,Accounts,Account blocked,Medium,Closed,Resolved,48,8,27,Corporate,Nyanza
CX250904483,C40790,2025-09-13 18:40:00,2025-09-16 23:40:00,WhatsApp,ATM,Partial dispense,Low,Closed,Resolved,72,8,26,Corporate,Coast
CX250907607,C76575,2025-09-13 18:54:00,2025-09-14 12:54:00,Branch,Accounts,Statement request,Medium,Closed,Resolved,48,9,18,Corporate,Western
CX250902792,C33577,2025-09-13 19:55:00,2025-09-16 01:55:00,Live Chat,Accounts,Account blocked,Low,Closed,Partially Resolved,72,3,20,SME,North Eastern
CX250909570,C46467,2025-09-13 19:57:00,2025-09-15 01:57:00,Email,Agent Banking,Float issues,Low,Closed,Resolved,72,146,24,Retail,Western
CX250910057,C99731,2025-09-14 08:00:00,2025-09-16 21:00:00,Branch,Accounts,Charges dispute,Low,Closed,Resolved,72,14,15,SME,Coast
CX250908198,C21761,2025-09-14 08:04:00,2025-09-19 12:04:00,X,Loans,Interest dispute,Low,Open,Unresolved,96,6,29,Corporate,Rift Valley
CX250910830,C11125,2025-09-14 08:07:00,2025-09-15 01:07:00,Facebook,Cards,Fraud alert,Low,Closed,Unresolved,48,20,18,SME,Eastern
CX250904871,C48692,2025-09-14 08:07:00,2025-09-16 09:07:00,Email,ATM,Reversal delay,Low,Closed,Resolved,72,100,26,Corporate,Nairobi
CX250902173,C84268,2025-09-14 08:44:00,2025-09-14 11:44:00,App,Internet Banking,Session timeout,Medium,Closed,Resolved,24,3,32,Retail,Nyanza
CX250901415,C97280,2025-09-14 08:51:00,2025-09-19 16:51:00,App,Loans,Interest dispute,Low,Closed,Resolved,96,5,24,Retail,Rift Valley
CX250911187,C30537,2025-09-14 08:54:00,2025-09-14 11:54:00,Facebook,Agent Banking,Service unavailable,Medium,Closed,Resolved,48,10,15,Retail,Coast
CX250901204,C45931,2025-09-14 09:04:00,2025-09-15 03:04:00,App,Internet Banking,Beneficiary issues,Medium,Closed,Resolved,24,3,18,Retail,North Eastern
CX250903213,C16020,2025-09-14 10:05:00,,Facebook,Loans,Reschedule request,High,Open,Partially Resolved,60,22,31,Retail,Nairobi
CX250902044,C36559,2025-09-14 11:01:00,2025-09-14 14:01:00,WhatsApp,Mobile Banking,OTP not received,Low,Closed,Resolved,48,26,15,Corporate,Nairobi
CX250911218,C96698,2025-09-14 11:43:00,,WhatsApp,Agent Banking,Reversal delay,Low,Open,Unresolved,72,7,21,SME,Central
CX250904064,C11898,2025-09-14 11:49:00,,Call Centre,Internet Banking,Token/OTP issues,Medium,Open,Partially Resolved,24,11,14,SME,Rift Valley
CX250909071,C10675,2025-09-14 11:58:00,2025-09-15 05:58:00,X,Internet Banking,Beneficiary issues,Medium,Closed,Resolved,24,13,18,SME,North Eastern
CX250908881,C53847,2025-09-14 11:59:00,2025-09-15 17:59:00,App,Accounts,Balance discrepancy,Low,Closed,Resolved,72,3,21,Retail,Nairobi
CX250904514,C37498,2025-09-14 12:04:00,,Email,Payments,Reversal delay,Low,Open,Partially Resolved,72,99,16,Retail,North Eastern
CX250900106,C46464,2025-09-14 12:25:00,2025-09-18 10:25:00,Branch,Accounts,KYC update,Medium,Closed,Resolved,48,9,18,Retail,North Eastern
CX250907967,C47259,2025-09-14 12:44:00,2025-09-16 06:44:00,Branch,Mobile Banking,Transfer failed,Low,Closed,Resolved,48,7,26,SME,Coast
CX250911564,C83722,2025-09-14 12:47:00,2025-09-15 00:47:00,Branch,Mobile Banking,OTP not received,Low,Closed,Resolved,48,32,17,SME,Nairobi
CX250903508,C38128,2025-09-14 12:48:00,2025-09-14 17:48:00,Call Centre,Internet Banking,Token/OTP issues,Low,Closed,Partially Resolved,48,13,42,Retail,Nyanza
CX250911646,C13506,2025-09-14 12:58:00,,Branch,ATM,Reversal delay,Medium,Escalated,Unresolved,48,33,42,Retail,Eastern
CX250908181,C19057,2025-09-14 13:03:00,2025-09-16 08:03:00,App,ATM,Reversal delay,Low,Closed,Resolved,72,7,16,Retail,North Eastern
CX250906799,C47093,2025-09-14 13:16:00,2025-09-15 12:16:00,X,Loans,Top-up query,Low,Closed,Partially Resolved,96,13,11,Retail,Eastern
CX250908337,C60824,2025-09-14 13:17:00,2025-09-17 06:17:00,Facebook,Accounts,Charges dispute,Low,Escalated,Unresolved,72,20,15,SME,North Eastern
CX250903257,C98715,2025-09-14 13:21:00,2025-09-14 23:21:00,WhatsApp,Internet Banking,Login failure,Medium,Closed,Resolved,24,12,28,SME,Nyanza
CX250911290,C95104,2025-09-14 13:29:00,2025-09-17 13:29:00,App,ATM,Partial dispense,Low,Closed,Resolved,72,3,20,Retail,Nairobi
CX250900194,C32799,2025-09-14 13:30:00,2025-09-15 23:30:00,Call Centre,Accounts,Charges dispute,High,Closed,Resolved,36,12,11,Retail,Rift Valley
CX250911221,C47076,2025-09-14 13:51:00,,App,Mobile Banking,Transfer failed,Low,Open,Unresolved,48,2,20,SME,Rift Valley
CX250908638,C50367,2025-09-14 14:00:00,2025-09-17 22:00:00,Email,Payments,Settlement delay,High,Closed,Resolved,36,130,27,Retail,North Eastern
CX250900525,C64722,2025-09-14 14:01:00,2025-09-17 16:01:00,X,Accounts,Charges dispute,High,Closed,Resolved,36,27,20,Retail,Nyanza
CX250905114,C61118,2025-09-14 14:30:00,2025-09-16 03:30:00,Email,Agent Banking,Reversal delay,Low,Closed,Resolved,72,44,11,SME,Coast
CX250905053,C92975,2025-09-14 14:59:00,2025-09-14 22:59:00,Live Chat,Mobile Banking,App crash,High,Closed,Resolved,12,9,14,SME,Coast
CX250904750,C55139,2025-09-14 15:09:00,2025-09-14 18:09:00,Branch,Cards,PIN reset,Medium,Closed,Resolved,24,10,14,Corporate,Rift Valley
CX250907917,C44482,2025-09-14 15:22:00,2025-09-15 19:22:00,WhatsApp,Agent Banking,Cash-out failed,Low,Closed,Resolved,72,23,20,SME,Nairobi
CX250910337,C74749,2025-09-14 15:30:00,2025-09-16 23:30:00,Call Centre,Accounts,Charges dispute,Low,Closed,Resolved,72,14,28,Corporate,Nairobi
CX250903033,C43452,2025-09-14 15:33:00,,Email,Loans,Reschedule request,Low,Escalated,Unresolved,96,39,25,Corporate,Coast
CX250907941,C17465,2025-09-14 15:52:00,2025-09-15 15:52:00,Branch,Internet Banking,Beneficiary issues,Low,Closed,Resolved,48,16,18,Corporate,Nyanza
CX250907358,C69868,2025-09-14 16:30:00,2025-09-17 09:30:00,App,Accounts,KYC update,Low,Open,Partially Resolved,72,3,32,Retail,Western
CX250907086,C69780,2025-09-14 16:39:00,2025-09-15 05:39:00,App,Agent Banking,Service unavailable,Low,Closed,Resolved,72,5,28,Retail,Nairobi
CX250911339,C24923,2025-09-14 16:58:00,2025-09-15 14:58:00,Branch,ATM,Card retained,Low,Closed,Resolved,72,32,17,SME,North Eastern
CX250911425,C40012,2025-09-14 17:06:00,2025-09-15 01:06:00,WhatsApp,Agent Banking,Service unavailable,Medium,Closed,Resolved,48,5,15,SME,Central
CX250908848,C57230,2025-09-14 17:30:00,2025-09-17 06:30:00,Facebook,Payments,Duplicate debit,Low,Closed,Resolved,72,13,20,Retail,North Eastern
CX250902009,C99579,2025-09-14 18:12:00,2025-09-16 22:12:00,Facebook,Accounts,Charges dispute,Low,Open,Unresolved,72,39,35,Retail,Coast
CX250900803,C32333,2025-09-14 18:19:00,2025-09-17 13:19:00,Call Centre,ATM,Partial dispense,Low,Escalated,Unresolved,72,6,19,SME,Nyanza
CX250903451,C91474,2025-09-14 18:23:00,2025-09-16 05:23:00,Call Centre,Accounts,Balance discrepancy,Medium,Closed,Resolved,48,6,26,Corporate,Western
CX250902268,C15260,2025-09-14 18:26:00,2025-09-18 14:26:00,Live Chat,Accounts,KYC update,Medium,Closed,Resolved,48,5,20,SME,Eastern
CX250905817,C86910,2025-09-14 18:29:00,2025-09-19 08:29:00,WhatsApp,ATM,Cash not dispensed,Low,Closed,Resolved,72,9,19,Corporate,Central
CX250909209,C95059,2025-09-14 19:13:00,2025-09-15 03:13:00,App,Internet Banking,Login failure,Medium,Closed,Resolved,24,7,17,Retail,Nairobi
CX250910203,C58156,2025-09-14 19:31:00,2025-09-18 17:31:00,App,Agent Banking,Wrong posting,Low,Closed,Resolved,72,2,25,SME,Central
CX250907352,C75106,2025-09-14 19:38:00,2025-09-22 03:38:00,Call Centre,Loans,Interest dispute,Low,Closed,Resolved,96,12,22,Corporate,Nairobi
CX250910153,C69721,2025-09-15 08:33:00,2025-09-15 22:33:00,Facebook,Mobile Banking,Transfer failed,Low,Closed,Resolved,48,23,45,Retail,Eastern
CX250904462,C74596,2025-09-15 08:44:00,2025-09-16 07:44:00,Branch,Agent Banking,Cash-out failed,Low,Closed,Resolved,72,14,49,Retail,North Eastern
CX250909766,C58060,2025-09-15 08:56:00,2025-09-15 18:56:00,WhatsApp,Mobile Banking,Transfer failed,Medium,Closed,Resolved,24,13,31,SME,North Eastern
CX250901327,C56407,2025-09-15 09:43:00,2025-09-15 21:43:00,Call Centre,Loans,Top-up query,Medium,Closed,Resolved,72,4,37,SME,Nairobi
CX250902444,C30681,2025-09-15 09:47:00,,Email,Mobile Banking,App crash,Low,Open,Unresolved,48,49,16,Retail,Nairobi
CX250907539,C19510,2025-09-15 09:48:00,,Facebook,Loans,Repayment not reflecting,High,Escalated,Unresolved,60,13,19,Corporate,Nairobi
